@relation mydata
@attribute Music numeric
@attribute Slow.songs.or.fast.songs numeric
@attribute Dance numeric
@attribute Folk numeric
@attribute Country numeric
@attribute Classical.music numeric
@attribute Musical numeric
@attribute Pop numeric
@attribute Rock numeric
@attribute Metal.or.Hardrock numeric
@attribute Punk numeric
@attribute Hiphop..Rap numeric
@attribute Reggae..Ska numeric
@attribute Swing..Jazz numeric
@attribute Rock.n.roll numeric
@attribute Alternative numeric
@attribute Latino numeric
@attribute Techno..Trance numeric
@attribute Opera numeric
@attribute Movies numeric
@attribute Horror numeric
@attribute Thriller numeric
@attribute Comedy numeric
@attribute Romantic numeric
@attribute Sci.fi numeric
@attribute War numeric
@attribute Fantasy.Fairy.tales numeric
@attribute Animated numeric
@attribute Documentary numeric
@attribute Western numeric
@attribute Action numeric
@attribute History numeric
@attribute Psychology numeric
@attribute Politics numeric
@attribute Mathematics numeric
@attribute Physics numeric
@attribute Internet numeric
@attribute PC numeric
@attribute Economy.Management numeric
@attribute Biology numeric
@attribute Chemistry numeric
@attribute Reading numeric
@attribute Geography numeric
@attribute Foreign.languages numeric
@attribute Medicine numeric
@attribute Law numeric
@attribute Cars numeric
@attribute Art.exhibitions numeric
@attribute Religion numeric
@attribute Countryside..outdoors numeric
@attribute Dancing numeric
@attribute Musical.instruments numeric
@attribute Writing numeric
@attribute Passive.sport numeric
@attribute Active.sport numeric
@attribute Gardening numeric
@attribute Celebrities numeric
@attribute Shopping numeric
@attribute Science.and.technology numeric
@attribute Theatre numeric
@attribute Fun.with.friends numeric
@attribute Adrenaline.sports numeric
@attribute Pets numeric
@attribute Flying numeric
@attribute Storm numeric
@attribute Darkness numeric
@attribute Heights numeric
@attribute Spiders numeric
@attribute Snakes numeric
@attribute Rats numeric
@attribute Ageing numeric
@attribute Dangerous.dogs numeric
@attribute Fear.of.public.speaking numeric
@attribute Finances numeric
@attribute Shopping.centres numeric
@attribute Branded.clothing numeric
@attribute Entertainment.spending numeric
@attribute Spending.on.looks numeric
@attribute Spending.on.gadgets numeric
@attribute Spending.on.healthy.eating numeric
@attribute Age numeric
@attribute Gender {'female','male'}
@attribute Left...right.handed {'left handed','right handed'}
@attribute Village...town {'city','village'}
@data
5,3,1,1,1,1,1,1,1,1,1,5,3,2,2,2,1,3,1,5,2,3,5,1,5,3,5,5,4,1,4,3,5,3,2,2,2,3,5,2,1,1,1,2,1,3,3,1,1,2,1,1,1,1,5,1,1,2,3,3,3,5,3,1,1,1,1,1,2,1,1,1,1,5,3,5,2,2,4,5,21,'male','left handed','city'
5,4,2,2,1,1,4,3,4,3,4,4,5,3,2,5,2,5,1,4,2,4,5,2,1,1,4,4,3,1,4,1,4,2,3,1,5,3,3,2,2,2,2,2,1,3,2,2,1,3,2,1,1,5,4,2,3,5,3,4,5,3,5,2,2,3,3,5,5,3,4,5,4,4,4,4,5,3,3,2,22,'female','right handed','city'
3,3,4,3,1,3,3,2,3,2,1,4,4,4,3,3,3,4,2,5,4,3,3,2,4,4,3,2,4,2,4,5,4,4,3,2,3,2,3,2,2,4,5,5,2,2,1,1,2,5,2,1,2,5,2,1,1,2,3,2,5,3,1,2,2,2,2,4,4,2,3,3,2,5,3,4,4,3,2,3,22,'male','right handed','city'
5,4,2,1,1,3,4,5,4,1,1,5,3,4,4,2,3,1,1,5,4,5,5,3,5,2,2,2,3,1,5,5,5,5,2,2,5,5,4,1,1,3,2,3,1,5,3,1,3,3,3,3,5,4,3,2,1,1,5,3,4,3,4,2,1,4,2,1,1,1,1,2,2,3,2,4,4,2,5,5,22,'male','right handed','city'
5,3,4,3,3,2,2,5,3,1,1,2,3,3,3,1,4,4,2,4,1,4,5,5,3,3,5,5,4,1,4,3,2,2,2,2,3,3,3,3,1,1,2,2,1,1,1,1,1,3,1,1,1,3,1,2,2,2,3,2,3,1,5,3,1,1,3,3,3,3,3,3,4,2,2,2,2,2,2,2,28,'female','left handed','city'
5,3,3,3,3,3,2,3,4,3,1,3,2,4,4,3,4,4,2,4,1,4,5,5,4,5,4,4,3,1,5,2,2,2,1,1,3,3,4,2,1,1,1,3,1,1,1,1,1,1,1,3,1,2,5,1,3,3,3,1,5,1,3,5,4,3,3,3,5,3,4,5,3,3,4,3,4,4,3,5,21,'male','right handed','city'
5,5,5,3,4,4,3,2,3,4,2,1,3,2,1,5,3,5,1,5,1,5,2,3,5,4,5,5,5,2,4,4,2,5,1,1,5,5,1,1,3,5,5,5,1,3,1,1,5,4,1,5,5,1,5,1,3,5,5,2,5,3,4,1,3,1,5,3,1,1,3,5,2,2,5,1,3,1,1,2,21,'male','right handed','village'
5,3,2,1,1,1,1,2,4,4,5,3,4,1,3,2,1,2,1,4,5,3,3,3,4,5,2,2,2,3,4,4,3,1,1,2,3,2,1,2,3,1,2,4,2,3,3,1,1,5,1,2,1,2,5,2,2,3,2,2,5,5,5,2,3,3,1,3,3,1,1,2,2,2,3,2,5,4,2,1,17,'female','right handed','city'
5,3,4,1,1,2,5,2,1,1,1,4,1,1,2,1,5,1,2,5,3,3,5,5,2,2,5,5,3,1,3,3,3,2,1,1,5,2,3,2,1,4,5,2,2,2,2,2,1,5,5,3,1,2,5,4,3,5,1,5,5,3,3,1,2,2,1,5,5,4,2,5,3,2,4,4,3,4,2,3,21,'female','right handed','city'
5,4,1,1,1,3,4,1,5,5,5,1,2,1,5,3,2,2,2,5,3,4,5,4,3,5,5,4,5,1,3,5,4,3,1,1,4,3,5,3,1,4,3,4,3,4,3,5,1,5,3,4,3,3,5,2,1,4,4,5,5,5,4,1,5,3,1,5,1,1,2,1,1,1,4,5,5,4,5,5,17,'female','right handed','village'
5,3,3,2,3,3,4,3,5,4,3,1,4,4,5,3,4,1,2,5,4,4,4,2,5,4,4,2,3,2,4,4,4,3,5,5,4,4,4,4,4,4,2,4,2,3,3,4,3,4,5,1,1,2,4,2,1,2,5,3,5,3,4,2,2,1,2,1,1,1,3,4,2,2,4,2,4,3,4,4,28,'male','right handed','city'
4,3,3,3,2,1,5,4,1,1,1,4,2,4,2,2,5,1,2,3,1,1,5,2,4,2,3,4,5,2,4,3,5,4,1,2,3,1,5,2,2,3,5,5,3,4,4,3,2,5,5,2,4,3,5,1,2,4,4,5,3,4,3,5,1,5,1,1,4,2,3,3,3,4,4,4,1,3,5,4,20,'female','right handed','city'
5,3,3,3,1,3,3,4,1,1,1,4,2,2,2,2,5,4,1,4,1,4,5,5,3,3,5,1,3,1,1,3,5,5,1,1,4,3,5,3,1,1,3,5,5,3,5,3,1,4,5,1,1,1,1,1,4,5,5,5,5,3,5,1,1,2,5,1,5,5,3,3,2,3,4,4,3,5,5,4,19,'female','right handed','city'
5,3,2,3,1,4,3,2,5,3,2,2,4,3,3,4,4,1,2,4,4,4,5,3,1,3,4,3,4,1,2,2,4,1,1,2,1,1,1,5,5,4,3,3,5,1,2,2,1,5,3,3,1,5,2,2,1,2,3,3,5,3,5,2,2,2,3,2,1,1,1,2,2,4,1,1,2,2,1,3,21,'female','right handed','city'
5,3,2,3,1,5,1,3,4,1,4,2,2,4,1,5,1,1,3,4,2,3,2,3,3,3,3,3,4,1,2,5,4,2,2,2,4,3,1,2,2,5,3,5,1,1,2,4,2,4,1,5,1,1,3,1,1,3,3,4,5,4,1,3,2,2,2,1,3,2,5,5,1,2,2,4,4,4,2,5,23,'male','right handed','city'
5,5,1,1,1,1,3,1,4,4,5,1,4,1,2,1,1,1,1,5,5,3,5,1,4,5,3,4,2,1,3,4,5,1,1,1,1,2,1,3,1,4,3,4,5,1,2,1,5,5,1,1,3,2,4,1,1,1,1,1,3,5,5,2,1,1,5,1,1,1,1,3,5,1,2,1,2,1,1,1,17,'male','right handed','village'
5,3,4,1,1,2,1,4,3,1,1,4,4,2,2,2,2,5,1,3,4,4,4,4,4,3,4,4,4,2,4,2,4,1,1,2,5,5,2,2,2,1,5,1,1,2,2,2,1,5,1,1,1,3,2,2,1,1,4,1,4,4,4,1,1,1,1,1,1,1,2,2,4,4,3,5,3,5,4,5,20,'male','right handed','city'
5,4,4,2,2,2,2,5,5,2,3,4,2,2,4,3,3,3,2,5,4,4,5,3,3,3,4,5,2,2,5,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,4,2,2,5,2,2,1,5,5,2,2,2,2,2,5,5,2,3,1,2,2,1,4,4,3,4,5,3,4,3,2,3,3,4,19,'male','right handed','city'
4,3,4,2,3,2,1,3,4,2,4,4,3,3,3,2,5,3,2,5,3,4,5,4,3,1,5,4,2,3,4,3,2,1,2,2,4,5,3,3,1,1,2,3,1,1,3,2,1,5,3,2,1,5,3,2,3,2,5,3,4,2,5,1,1,2,4,4,3,2,5,3,4,5,3,2,2,2,5,4,19,'male','left handed','city'
5,4,5,3,4,2,2,5,4,3,3,4,4,2,4,4,2,3,1,5,4,5,5,3,4,5,5,5,5,3,5,4,3,3,4,2,4,4,5,2,2,1,3,3,2,2,4,2,3,4,3,2,2,5,4,1,3,3,2,2,5,4,2,3,1,2,4,2,2,2,3,3,3,2,3,4,4,3,3,3,19,'male','right handed','city'
5,3,2,1,1,5,3,4,4,4,3,5,5,2,2,4,1,4,1,5,1,1,4,4,1,4,5,5,4,2,2,2,5,3,1,1,5,1,2,4,2,5,3,2,2,2,3,3,1,2,3,1,1,5,3,2,5,3,2,4,5,2,5,3,3,4,2,5,3,1,1,3,2,3,4,2,4,2,2,4,18,'female','right handed','city'
5,3,1,4,3,4,3,2,4,1,2,1,1,4,5,5,4,1,2,5,1,2,3,4,1,2,5,4,3,1,2,3,3,1,2,1,4,1,1,3,2,3,3,5,3,1,1,4,5,5,5,5,1,2,2,2,1,3,1,4,5,1,5,3,4,4,3,3,5,4,2,5,2,3,3,3,3,3,2,2,19,'female','right handed','village'
4,4,4,2,3,2,2,5,4,4,2,3,1,4,4,3,3,3,1,5,5,4,5,3,5,4,3,4,3,2,4,4,4,3,2,3,3,1,4,2,2,1,3,3,1,2,3,2,3,4,3,1,1,5,5,1,2,2,4,1,5,4,3,1,1,1,2,3,2,2,1,2,1,5,3,1,1,1,1,3,22,'male','right handed','village'
5,4,3,2,2,3,4,4,4,2,2,5,3,4,2,4,4,4,2,3,2,2,5,4,2,2,4,4,4,2,3,3,2,2,2,1,5,2,5,2,1,1,4,4,1,2,2,3,2,4,3,1,1,3,5,2,4,4,4,2,5,3,3,2,3,4,4,3,4,4,4,2,2,3,4,3,4,2,2,3,21,'female','right handed','city'
5,3,3,2,2,1,3,4,4,1,5,4,4,2,2,5,2,1,1,5,5,5,5,5,4,1,5,5,4,2,4,5,5,1,1,1,5,3,3,2,1,5,1,3,3,3,4,5,3,3,4,2,3,5,5,1,3,5,4,3,5,3,5,2,3,5,4,5,5,3,3,5,5,3,3,4,4,4,3,5,21,'female','right handed','city'
5,3,1,5,5,2,3,3,5,3,4,1,3,3,4,1,1,1,2,5,1,4,5,3,3,1,5,5,5,5,5,3,2,2,2,5,3,1,1,3,1,1,5,1,1,1,5,3,1,5,1,5,1,5,5,3,2,3,5,5,4,3,5,1,1,1,1,5,5,1,3,2,4,3,4,5,5,4,4,4,21,'male','left handed','village'
4,3,3,2,1,2,2,5,4,1,2,2,1,2,3,2,2,1,2,5,3,4,5,2,4,3,4,4,5,1,4,2,2,1,2,2,4,4,1,2,1,2,3,1,2,1,4,1,4,4,1,1,1,3,1,3,2,2,4,2,4,1,4,4,1,2,2,1,1,1,2,3,2,4,2,4,2,2,2,1,22,'male','right handed','village'
3,3,3,1,3,3,3,4,3,3,3,1,3,3,4,1,4,1,2,4,1,5,5,3,1,2,3,4,4,1,5,4,3,5,1,2,2,2,2,5,5,5,2,3,5,1,2,1,3,1,2,1,1,2,2,1,1,5,5,3,5,1,5,3,2,3,3,2,2,1,1,4,2,3,5,1,3,4,1,1,19,'female','right handed','city'
3,4,2,4,2,4,2,5,1,3,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,3,3,3,3,4,2,2,4,2,4,3,4,2,4,2,5,2,4,2,3,3,4,2,2,2,3,4,25,'male','right handed','city'
4,3,3,2,2,5,2,3,3,2,2,5,2,3,2,3,2,4,3,3,1,2,5,4,3,5,4,4,5,5,5,5,5,2,5,2,5,5,4,1,1,4,2,4,1,1,3,3,5,4,1,3,1,3,5,1,1,4,5,3,4,4,3,3,1,1,1,1,1,1,1,2,1,4,1,3,1,2,2,5,18,'male','right handed','city'
5,4,3,2,2,3,2,4,5,4,2,2,2,4,5,4,2,3,2,4,3,3,5,4,5,3,3,4,4,3,4,2,2,3,2,2,5,5,2,5,5,2,1,5,5,1,2,1,1,1,1,4,1,2,3,1,4,2,4,1,5,1,1,3,1,2,3,5,2,2,4,3,4,3,3,2,3,2,2,2,20,'male','right handed','city'
5,3,3,2,1,1,1,5,3,1,1,3,2,1,2,1,1,3,1,5,4,4,5,4,4,3,4,4,2,1,3,3,5,3,3,1,5,3,5,5,1,2,1,4,2,3,3,1,1,3,3,1,1,4,1,1,4,5,4,3,5,3,5,1,4,4,3,4,4,3,2,3,3,2,5,4,4,5,5,3,18,'female','right handed','city'
5,3,5,1,1,3,2,3,4,3,3,4,4,3,2,3,5,5,3,3,4,4,4,4,3,5,5,5,5,5,5,4,3,4,3,4,5,5,3,2,2,2,2,3,2,2,3,2,1,2,1,5,1,2,2,1,3,3,2,2,4,1,2,1,3,3,3,3,3,3,3,3,1,3,3,5,5,5,5,5,23,'male','right handed','village'
5,2,3,2,2,2,1,3,4,3,1,5,2,4,3,4,4,3,1,5,4,2,4,3,2,3,4,5,2,1,3,4,5,2,1,1,4,3,2,2,1,4,2,3,1,2,3,4,1,2,2,4,2,5,3,1,2,4,2,3,5,3,5,4,2,4,4,5,5,4,3,2,4,2,3,4,4,4,3,4,18,'female','right handed','city'
5,3,4,1,1,3,2,4,4,1,1,1,4,5,3,1,2,5,1,5,1,3,5,5,4,1,5,5,4,1,4,3,5,4,1,1,3,1,1,3,1,4,3,4,1,1,3,4,1,5,3,1,1,2,5,5,2,5,5,4,5,3,5,5,3,1,5,1,5,1,5,1,1,5,5,5,5,4,4,5,22,'female','right handed','village'
5,3,3,3,1,5,4,4,5,2,3,2,2,5,3,5,3,3,2,5,2,3,3,3,5,2,4,3,4,2,4,2,4,2,2,3,2,1,1,2,2,3,3,5,3,1,2,2,5,4,1,5,3,5,2,2,1,2,4,3,4,2,2,2,1,1,2,1,1,1,1,3,1,1,2,3,5,2,2,5,20,'male','right handed','city'
3,3,4,1,5,4,1,3,5,3,2,1,4,3,5,1,4,4,1,5,5,5,5,1,4,5,4,4,5,2,5,4,4,2,3,4,5,5,1,5,5,1,4,2,5,2,5,1,1,1,1,2,1,5,4,1,1,2,5,1,5,3,4,1,1,1,1,1,1,1,1,1,1,3,1,4,3,2,2,1,19,'male','right handed','city'
5,3,3,2,4,5,5,3,4,1,1,1,2,2,1,1,5,1,5,4,2,2,4,4,2,4,2,2,4,1,1,3,5,5,1,1,3,1,5,1,1,5,3,5,1,5,5,5,3,3,1,1,1,1,5,1,1,4,4,5,5,5,1,3,1,1,4,1,1,3,2,3,1,3,3,5,5,3,3,3,19,'female','right handed','city'
5,5,5,4,2,5,5,5,5,1,1,5,5,5,1,3,5,1,5,5,5,5,5,3,5,1,3,5,5,1,5,5,1,5,1,1,5,5,4,2,2,5,5,5,2,2,5,2,2,5,1,5,1,5,1,1,4,3,3,5,5,5,1,1,1,1,1,3,1,1,1,1,3,3,3,3,5,5,5,3,23,'female','right handed','city'
5,1,3,3,1,5,4,3,3,2,2,3,2,3,3,2,3,2,5,5,2,4,4,2,2,5,3,3,5,2,4,3,2,2,5,5,5,4,2,3,2,1,5,4,2,3,4,1,1,2,1,1,1,2,1,1,1,1,5,1,5,3,1,1,1,2,2,3,5,2,4,3,1,2,2,4,3,2,4,5,27,'male','right handed','city'
5,3,2,1,1,5,2,4,4,1,3,4,1,1,3,3,2,2,1,5,2,2,4,1,2,4,1,1,4,2,3,4,3,3,1,1,4,2,1,1,1,5,5,5,1,1,4,3,1,2,1,1,4,3,3,1,1,1,4,3,5,4,2,1,1,1,1,3,3,1,2,2,4,1,2,3,5,3,5,2,20,'male','right handed','city'
4,1,4,1,2,2,2,1,3,4,1,1,1,1,2,5,2,5,1,5,4,3,5,4,5,1,2,4,4,1,2,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,3,1,1,2,1,1,1,1,2,1,1,1,1,1,3,2,3,4,1,1,3,5,1,2,5,4,5,3,1,5,5,3,5,5,20,'male','left handed','city'
5,3,5,4,4,5,5,5,4,2,4,3,4,4,5,3,3,4,3,5,1,2,5,5,5,4,5,5,3,3,5,2,3,3,1,1,5,3,4,1,1,4,3,5,1,4,2,3,1,3,3,2,1,5,5,1,1,3,2,4,5,4,5,5,2,3,2,2,4,1,4,1,1,3,4,3,5,3,2,4,18,'female','right handed','city'
5,4,2,3,3,1,1,1,2,2,3,5,4,3,2,1,1,1,1,5,4,3,5,1,3,4,5,5,3,2,4,5,2,1,1,1,4,3,3,2,2,1,2,1,1,2,3,2,1,5,1,1,1,3,1,3,2,2,3,1,5,3,3,1,1,2,4,1,5,2,2,4,2,1,1,1,5,2,2,3,21,'male','right handed','city'
5,2,3,1,2,1,2,5,5,2,1,4,2,2,4,1,2,1,1,5,4,3,5,5,3,1,4,4,3,1,3,3,5,1,1,1,3,1,4,4,2,2,1,5,3,2,1,3,1,2,5,2,4,3,5,3,3,5,1,3,5,5,2,3,1,4,1,5,2,1,2,1,4,1,5,4,2,5,2,5,21,'female','right handed','city'
5,4,5,3,2,3,3,5,2,1,3,4,1,2,4,3,5,2,1,5,2,3,5,5,3,1,5,5,3,1,4,2,3,3,3,1,5,4,2,1,1,1,4,5,2,2,2,1,4,2,5,5,1,5,5,2,3,4,3,2,5,2,5,1,3,3,3,5,5,5,1,4,1,4,3,4,3,3,4,4,19,'female','right handed','city'
5,3,4,2,2,1,1,3,3,2,1,4,4,4,2,2,3,4,2,5,4,4,4,4,2,5,5,5,3,1,2,2,4,2,2,2,4,4,4,4,2,3,3,3,2,2,4,2,2,4,2,2,1,4,3,4,4,4,2,2,4,4,4,3,4,4,5,2,2,4,3,2,3,4,3,3,3,3,3,3,22,'female','right handed','village'
5,5,4,4,3,1,4,2,1,1,1,1,2,3,3,4,3,2,1,5,3,2,5,5,2,1,4,4,1,3,2,3,3,3,3,1,5,4,3,4,4,2,3,3,3,2,1,2,2,4,2,3,1,2,3,2,4,4,2,2,5,2,1,4,4,3,3,3,4,4,5,5,5,5,5,5,1,1,1,1,20,'female','right handed','city'
4,4,3,1,1,2,2,3,5,5,5,4,4,3,3,3,3,2,1,5,3,4,4,2,5,4,4,5,5,5,5,2,4,2,4,4,4,4,3,3,3,1,2,3,2,2,3,1,1,1,1,3,1,5,5,1,1,2,4,1,4,5,4,1,1,1,1,1,1,1,3,1,4,3,4,3,4,2,4,3,19,'male','right handed','city'
5,3,5,3,2,2,2,4,4,1,1,5,3,2,2,2,5,3,2,5,4,4,5,4,1,3,5,5,2,1,3,2,1,4,1,1,4,1,3,2,1,2,5,5,1,3,1,5,1,5,3,1,1,5,1,1,3,5,1,5,5,4,5,1,3,2,1,3,5,2,1,2,2,1,5,3,5,5,3,5,20,'female','right handed','city'
5,5,4,1,3,2,3,5,4,3,2,4,5,4,4,2,5,5,1,4,3,1,5,5,1,1,5,5,5,1,1,3,4,1,3,1,5,5,4,3,1,1,4,4,1,2,4,1,3,3,4,4,1,5,5,2,2,5,2,3,5,3,1,3,3,3,5,5,4,4,1,5,5,3,5,3,1,4,2,4,19,'female','right handed','city'
5,3,5,2,1,4,5,4,5,3,2,2,2,3,2,3,5,3,3,5,1,4,5,5,3,3,5,5,3,2,4,3,3,3,4,3,4,4,3,2,2,5,3,5,5,3,2,3,5,5,5,5,5,1,4,3,2,4,3,5,5,2,5,3,1,1,2,4,2,2,3,5,1,2,4,3,3,3,3,5,18,'female','right handed','village'
5,4,4,3,2,2,2,4,3,3,2,5,2,2,3,3,2,4,2,4,2,3,4,2,2,4,3,3,4,2,4,4,4,2,3,3,4,3,2,3,3,2,3,1,4,3,3,2,2,3,1,1,1,5,5,1,2,2,2,2,3,5,4,1,1,2,2,1,1,1,4,3,4,2,2,3,4,2,2,2,17,'male','right handed','village'
5,4,3,5,3,1,1,4,3,1,1,2,3,3,2,1,3,1,1,5,1,1,5,3,3,2,4,4,3,3,5,1,1,1,1,1,4,4,1,1,1,1,5,1,1,1,5,2,2,3,2,3,1,3,5,1,1,3,4,3,5,3,3,1,1,1,4,1,3,1,1,3,1,2,3,3,2,2,4,3,21,'male','right handed','city'
5,3,3,4,2,4,4,4,3,2,2,4,3,4,3,4,3,2,3,4,1,2,4,5,2,3,5,4,3,1,2,3,3,2,2,2,4,1,1,3,2,4,3,4,2,1,1,4,4,4,5,3,2,4,4,2,3,5,3,5,5,3,2,1,1,2,1,4,3,2,2,3,2,3,5,5,3,4,3,5,19,'female','right handed','village'
4,2,4,4,2,3,4,4,4,1,1,2,4,4,4,1,4,1,2,4,1,4,3,3,2,1,2,3,3,1,1,4,3,3,1,3,3,3,1,4,4,4,5,5,5,2,1,2,2,3,5,1,1,1,3,1,2,2,4,3,3,1,2,2,2,2,3,3,3,3,4,4,4,3,4,2,1,1,1,3,25,'female','right handed','city'
5,3,3,5,4,3,3,4,4,1,4,5,5,3,5,5,5,3,4,5,4,4,1,5,1,4,2,3,5,4,5,5,3,3,1,1,5,4,4,5,2,1,4,3,1,2,5,3,4,4,5,3,1,4,4,4,2,4,2,1,5,4,4,2,3,3,3,3,1,1,3,1,1,1,4,4,4,3,2,4,24,'male','right handed','village'
5,2,2,3,2,4,3,5,5,2,5,2,1,2,2,1,1,2,3,3,3,4,4,3,4,5,2,3,5,2,4,4,4,2,5,5,5,5,3,3,4,2,2,4,3,1,2,4,4,5,2,1,1,3,5,3,2,4,5,4,5,4,5,1,1,2,2,1,3,2,3,4,1,2,4,4,5,4,3,4,29,'male','right handed','village'
5,3,3,3,2,2,5,5,5,3,5,4,4,3,4,3,3,1,3,4,5,4,5,4,2,2,5,5,4,3,3,4,3,2,1,1,5,2,2,5,3,3,4,4,4,3,1,2,2,5,1,1,1,3,4,3,3,3,3,3,4,1,5,2,1,2,5,3,3,2,4,4,3,2,2,3,2,4,3,4,21,'female','right handed','city'
5,3,2,1,2,1,1,1,5,5,3,1,2,5,5,5,1,1,1,5,3,3,5,3,3,5,3,4,4,3,5,2,1,1,3,1,5,5,1,2,1,5,2,4,2,1,4,1,1,4,1,5,1,2,4,1,1,1,4,1,2,2,1,3,1,2,5,3,2,1,3,3,4,3,3,2,3,2,4,3,18,'male','right handed','city'
5,4,5,2,2,4,3,5,5,4,5,5,2,1,1,1,1,1,1,5,1,3,5,5,5,2,1,1,5,1,1,4,5,3,3,3,4,3,5,4,1,4,5,5,5,1,2,2,2,3,3,1,1,4,5,2,5,5,3,2,5,5,4,1,3,1,2,5,5,5,3,5,3,2,5,5,4,4,5,4,21,'female','right handed','city'
5,3,3,3,3,3,3,4,3,2,2,5,4,3,3,3,3,3,3,5,3,3,5,3,5,5,3,5,4,3,5,2,2,2,2,2,5,3,1,2,2,1,1,2,1,1,3,1,1,3,1,2,1,3,2,1,1,2,2,1,5,2,3,2,2,3,4,2,2,2,5,2,3,4,2,2,3,2,3,3,17,'male','right handed','city'
4,3,4,4,2,5,5,3,3,2,2,2,2,1,1,3,3,3,5,4,1,3,4,2,5,1,4,2,5,1,4,3,1,2,4,5,4,3,1,5,5,5,3,1,5,1,2,4,1,5,2,3,1,4,4,4,2,5,5,5,5,1,5,1,2,2,5,1,1,1,3,5,4,4,5,4,2,4,3,2,22,'male','right handed','city'
5,3,4,2,1,3,3,4,5,1,1,4,1,3,4,1,5,2,4,5,1,2,5,5,4,2,3,5,5,1,4,4,4,4,2,2,4,2,3,2,2,5,4,5,2,2,2,4,3,5,5,3,1,3,5,2,2,2,3,5,5,4,5,1,2,4,1,2,2,2,1,2,2,4,2,2,2,2,2,4,18,'female','right handed','village'
4,5,3,3,2,2,2,5,4,2,2,4,4,2,2,1,3,1,2,5,2,2,5,5,2,5,5,5,5,3,5,3,3,3,4,2,4,3,3,4,2,4,4,5,4,2,2,4,4,5,3,5,1,3,4,5,4,4,2,3,4,2,5,1,2,2,1,4,2,1,2,3,2,4,4,5,2,2,2,3,18,'female','right handed','village'
5,4,4,2,1,4,4,3,2,1,1,4,2,3,2,4,4,5,3,4,1,4,5,1,4,5,3,3,5,4,5,5,2,5,3,4,5,4,2,4,2,4,5,2,2,3,5,4,3,5,2,2,2,5,5,5,4,4,5,3,5,3,5,1,3,1,2,1,2,1,2,4,3,4,4,4,5,4,4,5,23,'male','right handed','village'
4,3,3,1,2,3,4,4,4,1,1,3,2,2,3,1,3,2,2,5,4,4,5,3,4,4,4,5,4,2,4,2,2,2,1,1,4,4,3,1,1,1,1,3,1,1,2,1,1,2,1,1,1,3,5,1,2,2,3,1,5,1,1,1,1,1,2,2,1,1,1,2,2,3,3,4,3,2,2,4,22,'male','left handed','city'
5,3,3,1,3,5,4,5,3,1,1,5,2,4,5,3,5,1,1,5,1,3,5,5,3,4,5,5,3,1,5,5,4,1,1,1,5,3,1,5,1,5,3,3,1,1,3,1,3,5,3,1,1,4,1,3,3,5,1,1,5,4,5,3,3,5,5,3,5,5,1,5,3,3,5,2,1,3,1,4,21,'female','right handed','village'
5,4,5,5,2,2,5,4,3,1,1,3,2,2,4,1,5,2,2,5,3,3,5,5,4,4,4,3,3,1,3,2,2,1,2,1,4,3,2,4,4,5,1,3,5,2,2,2,2,5,5,4,1,4,4,1,1,3,2,5,5,3,2,3,4,4,3,4,4,4,4,5,3,3,2,2,4,4,3,4,23,'female','right handed','city'
5,3,5,2,2,2,2,3,3,3,3,4,4,4,4,3,3,2,2,5,4,3,5,4,3,2,3,4,4,2,2,3,4,2,1,1,4,3,3,3,4,3,4,5,2,3,2,2,1,4,5,4,3,3,2,1,4,4,3,4,5,4,5,1,2,2,2,5,2,1,1,1,3,2,4,4,4,4,4,4,17,'female','right handed','city'
5,3,4,1,1,1,2,4,2,1,1,4,2,1,2,1,2,3,1,5,5,5,5,2,5,4,2,5,3,3,5,3,3,1,4,4,5,5,1,2,1,1,2,2,2,1,4,4,1,4,3,1,1,3,5,1,2,3,1,1,4,4,5,2,1,1,2,2,2,4,4,3,3,3,4,3,3,3,4,4,20,'male','left handed','city'
5,4,4,2,2,3,2,3,3,2,2,4,3,3,3,3,4,4,3,5,3,4,5,3,3,4,3,3,4,5,5,5,3,5,1,1,5,4,5,1,1,2,5,5,1,4,4,3,2,5,1,1,1,5,3,1,1,3,2,3,4,2,2,1,1,1,2,1,3,1,2,3,2,5,4,4,3,3,3,4,22,'male','right handed','city'
4,3,3,2,1,3,1,5,4,1,1,1,1,1,2,1,2,1,1,5,1,2,5,2,4,5,3,3,5,1,5,3,2,4,4,2,5,5,1,1,1,3,3,3,1,1,3,1,1,2,1,1,1,2,1,1,1,1,5,1,4,1,1,3,1,2,3,4,4,4,2,4,3,4,2,4,3,1,4,5,21,'male','right handed','city'
5,3,3,2,2,3,2,3,5,5,2,1,3,4,5,2,4,1,4,5,4,4,5,2,3,3,5,5,4,5,4,3,2,3,1,1,4,1,2,1,1,5,4,5,4,4,2,1,4,5,3,1,1,4,1,1,2,3,5,3,5,2,5,1,1,3,3,2,3,4,1,2,2,5,2,1,3,2,2,4,22,'female','left handed','village'
